ordem,url,download_http,bytes,titulo,nota,cloudflare_marker,html,json,pdf,erro
9,https://camararibeiraocascalheira.com.br/,,,,,,,,,"API HTML respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/html"",""timestamp"":""2026-09-22T14:08:25.430Z"",""stack"":""TypeError: Cannot read properties of undefined (reading 'modules')\n    at getElementsMapping (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/mapping.ts:2092:45)\n    at parseEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src"
8,https://camaraportoestrela.com.br/,,,,,,,,,"API HTML respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/html"",""timestamp"":""2026-09-22T14:08:28.855Z"",""stack"":""TypeError: Cannot read properties of undefined (reading 'modules')\n    at getElementsMapping (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/mapping.ts:2092:45)\n    at parseEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src"
13,https://colniza.mt.gov.br/#/home,200,52219,Prefeitura Municipal de Colniza - MT,5.8,False,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/download_colniza.mt.gov.br_013.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_colniza.mt.gov.br_013.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_colniza.mt.gov.br_013.pdf,
17,https://matupa.mt.leg.br/,200,17372,Câmara Municipal de Matupá - MT - Portal Oficial,7.1,True,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/download_matupa.mt.leg.br_017.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_matupa.mt.leg.br_017.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_matupa.mt.leg.br_017.pdf,
16,https://juara.mt.gov.br/#/home,200,65064,Juara - MT,6.1,False,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/download_juara.mt.gov.br_016.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_juara.mt.gov.br_016.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_juara.mt.gov.br_016.pdf,
14,https://guiratinga.mt.gov.br/,200,123648,Página Inicial - Prefeitura de Guiratinga - MT,8.4,False,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/download_guiratinga.mt.gov.br_014.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_guiratinga.mt.gov.br_014.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_guiratinga.mt.gov.br_014.pdf,
18,https://nortelandia.mt.leg.br/,200,80174,Câmara Municipal de Nortelândia,3.5,False,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/download_nortelandia.mt.leg.br_018.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_nortelandia.mt.leg.br_018.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_nortelandia.mt.leg.br_018.pdf,
15,https://jangada.mt.leg.br/,,,,,,,,,"API HTML respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/html"",""timestamp"":""2026-09-22T14:08:40.541Z"",""stack"":""TypeError: Cannot read properties of undefined (reading 'modules')\n    at getElementsMapping (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/mapping.ts:2092:45)\n    at parseEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src"
19,https://novamarilandia.mt.leg.br/,200,76748,Câmara Municipal de Nova Marilândia,3.5,False,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/download_novamarilandia.mt.leg.br_019.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_novamarilandia.mt.leg.br_019.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_novamarilandia.mt.leg.br_019.pdf,
20,https://www.acorizal.mt.gov.br/,,,,,,,,,"API HTML respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/html"",""timestamp"":""2026-09-22T14:08:53.916Z"",""stack"":""TypeError: Cannot read properties of undefined (reading 'modules')\n    at getElementsMapping (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/mapping.ts:2092:45)\n    at parseEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src"
21,https://www.al.mt.gov.br/,200,95932,Assembleia Legislativa do Estado de Mato Grosso,7.2,False,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/download_www.al.mt.gov.br_021.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.al.mt.gov.br_021.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.al.mt.gov.br_021.pdf,
23,https://www.altoboavista.mt.gov.br,,,,,,,,,"API HTML respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/html"",""timestamp"":""2026-09-22T14:08:58.367Z"",""stack"":""TypeError: Cannot read properties of undefined (reading 'modules')\n    at getElementsMapping (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/mapping.ts:2092:45)\n    at parseEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src"
22,https://www.altafloresta.mt.gov.br/,200,123915,Página Inicial - Prefeitura Municipal de Alta Floresta,7.5,False,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/download_www.altafloresta.mt.gov.br_022.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.altafloresta.mt.gov.br_022.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.altafloresta.mt.gov.br_022.pdf,
24,https://www.altogarcas.mt.gov.br/,200,116742,Página Inicial - Prefeitura de Altos Garças - MT,8.4,False,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/download_www.altogarcas.mt.gov.br_024.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.altogarcas.mt.gov.br_024.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.altogarcas.mt.gov.br_024.pdf,
25,https://www.altotaquari.mt.leg.br/,200,53483,Camara Municipal de Alto Taquari,6.9,False,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/download_www.altotaquari.mt.leg.br_025.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.altotaquari.mt.leg.br_025.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.altotaquari.mt.leg.br_025.pdf,
27,https://www.aripuana.mt.gov.br/#/home,200,58096,Prefeitura Municipal de Aripuanã,6.3,False,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/download_www.aripuana.mt.gov.br_027.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.aripuana.mt.gov.br_027.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.aripuana.mt.gov.br_027.pdf,
28,https://www.baraodemelgaco.mt.gov.br/,,,,,,,,,"API HTML respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/html"",""timestamp"":""2026-09-22T14:09:23.614Z"",""stack"":""TypeError: Cannot read properties of undefined (reading 'modules')\n    at getElementsMapping (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/mapping.ts:2092:45)\n    at parseEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src"
26,https://www.araguaiana.mt.gov.br/,,,,,,,,,"API HTML respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/html"",""timestamp"":""2026-09-22T14:09:23.949Z"",""stack"":""TypeError: Cannot read properties of undefined (reading 'modules')\n    at getElementsMapping (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/mapping.ts:2092:45)\n    at parseEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src"
31,https://www.camarachapadadosguimaraes.mt.gov.br,200,1705,Bot Verification,6.5,False,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/download_www.camarachapadadosguimaraes.mt.gov.br_031.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.camarachapadadosguimaraes.mt.gov.br_031.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.camarachapadadosguimaraes.mt.gov.br_031.pdf,
29,https://www.bomjesusdoaraguaia.mt.gov.br/,,,,,,,,,"API HTML respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/html"",""timestamp"":""2026-09-22T14:09:24.840Z"",""stack"":""TypeError: Cannot read properties of undefined (reading 'modules')\n    at getElementsMapping (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/mapping.ts:2092:45)\n    at parseEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src"
30,https://www.caceres.mt.gov.br/,200,197846,Página Inicial - Prefeitura Municipal de Cáceres,7.0,False,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/download_www.caceres.mt.gov.br_030.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.caceres.mt.gov.br_030.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.caceres.mt.gov.br_030.pdf,
33,https://www.camarajaciara.mt.gov.br/,200,216532,C�mara Municipal de Jaciara,4.5,False,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/download_www.camarajaciara.mt.gov.br_033.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.camarajaciara.mt.gov.br_033.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.camarajaciara.mt.gov.br_033.pdf,
35,https://www.camaranovabandeirantes.mt.gov.br/,,,,,,,,,"API HTML respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/html"",""timestamp"":""2026-09-22T14:09:47.823Z"",""stack"":""TypeError: Cannot read properties of undefined (reading 'modules')\n    at getElementsMapping (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/mapping.ts:2092:45)\n    at parseEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src"
32,https://www.camaradealtoparaguai.com.br/,,,,,,,,,"API HTML respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/html"",""timestamp"":""2026-09-22T14:09:48.188Z"",""stack"":""TypeError: Cannot read properties of undefined (reading 'modules')\n    at getElementsMapping (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/mapping.ts:2092:45)\n    at parseEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src"
34,https://www.camarajauru.mt.gov.br/,,,,,,,,,"API HTML respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/html"",""timestamp"":""2026-09-22T14:09:48.733Z"",""stack"":""TypeError: Cannot read properties of undefined (reading 'modules')\n    at getElementsMapping (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/mapping.ts:2092:45)\n    at parseEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src"
36,https://www.camarasaojosedoxingu.mt.gov.br/,,,,,,,,,"API HTML respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/html"",""timestamp"":""2026-09-22T14:09:49.027Z"",""stack"":""TypeError: Cannot read properties of undefined (reading 'modules')\n    at getElementsMapping (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/mapping.ts:2092:45)\n    at parseEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src"
38,https://www.ciscn.com.br/#/home,200,8090,Consórcio Intermunicipal de Saúde Da Região Norte Matogrossense,5.8,False,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/download_www.ciscn.com.br_038.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.ciscn.com.br_038.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.ciscn.com.br_038.pdf,
39,https://www.cisva.com.br/#/home,200,10217,Cisva,6.2,False,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/download_www.cisva.com.br_039.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.cisva.com.br_039.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.cisva.com.br_039.pdf,
42,https://www.consorcioaltotapajos.com.br/#/home,200,12196,CIS da Região do Alto Tapajós,6.2,False,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/download_www.consorcioaltotapajos.com.br_042.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.consorcioaltotapajos.com.br_042.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.consorcioaltotapajos.com.br_042.pdf,
40,https://www.cisvarc.com.br/,,,,,,,,,"API HTML respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/html"",""timestamp"":""2026-09-22T14:10:10.871Z"",""stack"":""TypeError: Cannot read properties of undefined (reading 'modules')\n    at getElementsMapping (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/mapping.ts:2092:45)\n    at parseEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src"
41,https://www.confresa.mt.leg.br/,,,,,,,,,"API HTML respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/html"",""timestamp"":""2026-09-22T14:10:13.407Z"",""stack"":""TypeError: Cannot read properties of undefined (reading 'modules')\n    at getElementsMapping (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/mapping.ts:2092:45)\n    at parseEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src"
43,https://www.consprev.com.br/,200,53744,Página Inicial - Consórcio de CONSPREV,7.4,False,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/download_www.consprev.com.br_043.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.consprev.com.br_043.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.consprev.com.br_043.pdf,
37,https://www.campoverde.mt.leg.br/,200,764034,"Câmara Municipal de Campo Verde - Transparência, Legislação e Participação Cidadã",6.7,False,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/download_www.campoverde.mt.leg.br_037.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.campoverde.mt.leg.br_037.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.campoverde.mt.leg.br_037.pdf,
44,https://www.cuiaba.mt.gov.br/,200,85029,Prefeitura de Cuiabá,8.0,True,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/download_www.cuiaba.mt.gov.br_044.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.cuiaba.mt.gov.br_044.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.cuiaba.mt.gov.br_044.pdf,
